 	X	Y
362	410.500	874.500
363	327.500	876.500
364	368.500	876.500
365	290	879.500
366	894.500	880.500
367	1077.500	881
368	1346.500	882.500
369	1278.500	884.500
370	849	884.500
371	1140.500	885
372	245.500	887.500
373	456.500	887.500
374	201.500	891.500
375	621.500	891.500
376	808.500	894.500
377	694.500	896.500
378	94.500	897.500
379	756.500	899.500
380	49	903.500
381	520	904.500
382	414.500	917.500
383	329.500	919.500
384	739.500	925.500
385	130.500	928.500
386	811.500	929.500
387	240.500	931.500
388	1311.500	931.500
389	695.500	932.500
390	622.500	937.500
391	1201.500	937.500
392	1123.500	938.500
393	46.500	939.500
394	576.500	942
395	885.066	945.029
396	984.500	941.500
397	1271.500	950.500
398	933.500	951.500
399	1344	952.500
400	457.500	957.500
401	1032.500	956.500
402	284.500	957.500
403	812.500	961
404	1074	960.500
405	1299.500	961.500
406	218.500	962.500
407	393	965.500
408	172.500	967.500
409	1226.500	967.500
410	122	973.500
411	612.500	974
412	521.500	974.500
413	361.500	976.500
414	878.500	977
415	956.500	984.500
416	1087.500	988.500
417	67.500	994.500
418	16.500	995.500
419	294.500	998
420	753.500	998
421	1176.500	997.500
422	571.500	998.500
423	255	1003.500
424	216.500	1004.500
425	162.500	1010.500
426	615.500	1011.500
427	1284.500	1011.500
428	1321.500	1012.500
429	1370.500	1012.500
430	694.500	1013.500
431	1057.500	1013.500
432	399.500	1017.500
433	829.500	1019.500
434	650.500	1021.500
435	360	1023.500
436	996.500	1027.500
437	951.500	1028.500
438	898.500	1029.500
