 	X	Y
331	1358.500	853.500
332	9.500	854.500
333	1019.500	854.500
334	641.500	857.500
335	82.500	864.500
336	209.500	867.500
337	470.500	872.500
338	566.500	875.500
339	1285.500	875.500
340	850.500	877.500
341	1220.500	881.500
342	1043.500	887
343	1160.500	894.500
344	742.500	898.500
345	396.500	902.500
346	970.500	902.500
347	787	903.500
348	587.500	905.500
349	896.500	906.500
350	1355.500	906.500
351	206	909.500
352	85.500	910.500
353	509.500	912.500
354	1288.500	912.500
355	659.500	913.500
356	14.500	915.500
357	123.500	918
358	1071.500	926.500
359	289.500	929.500
360	838.500	931.500
361	748.500	932.500
362	1184.500	935.500
363	588.500	941.500
364	665.500	950.500
365	81.500	955.500
366	399.500	956.500
367	1025.500	957.500
368	1349.500	959.500
369	136.500	960.500
370	967.500	960.500
371	467.500	964.500
372	881	965.500
373	790.500	966.500
374	1288.500	967.500
375	240.500	969.500
376	296	969.500
377	502.500	969.500
378	24.500	979.500
379	198.500	983.500
380	1184.500	984.500
381	1074.500	987.500
382	863.500	992.500
383	577.500	996.500
384	1353	1001.500
385	670.500	1007.500
386	899.500	1007.500
387	1168.500	1008.500
388	228.500	1013.500
389	120.500	1015.500
390	404.500	1016.500
391	305.500	1017.500
392	470.500	1017.500
393	593.500	1019.500
394	1270.500	1019.500
395	969.500	1022.500
396	820.500	1026.500
397	518.500	1028.500
398	750.500	1028.500
