 	X	Y
524	853.500	817.500
525	940.500	820.500
526	657.500	822.500
527	755.500	822.500
528	75.500	824.500
529	320.500	824.500
530	131.500	826.500
531	903.500	826.500
532	1255.500	830.500
533	1334.500	830.500
534	1126.500	834.500
535	182.500	837.500
536	454.500	841.500
537	235.500	844.500
538	368.500	845.500
539	600.500	846.500
540	692.500	846.500
541	1176.500	846.500
542	1219.500	846.500
543	272.500	850.500
544	1354.500	850.500
545	525.500	853.500
546	494.500	855.500
547	1296.500	857.500
548	789.500	859.500
549	974.500	859.500
550	881.500	860.500
551	655.500	866.500
552	132.500	868.500
553	942.500	869.500
554	97.500	870.500
555	1017.500	870.500
556	328.500	872.500
557	618.500	872.500
558	833.500	874.500
559	189.500	880.500
560	581	881.500
561	56.500	882.500
562	740.500	882.500
563	410.500	883.500
564	293.500	885.500
565	367.500	889.500
566	1176.500	890.500
567	1033.500	891.500
568	1122.500	892.500
569	1065	894.500
570	693.500	895.500
571	461.500	899.500
572	912.500	901.500
573	1328.500	901.500
574	798.500	902.500
575	492.500	903.500
576	1268.500	903.500
577	249.500	906.500
578	1364.500	907.500
579	1212.500	909.500
580	658.500	910.500
581	529.500	911.500
582	624.500	917.500
583	832.500	917.500
584	195.500	920.500
585	329.500	921.500
586	59.500	925.500
587	366.500	926.500
588	156.500	928.500
589	1165.500	928.500
590	31.500	932.500
591	1120.500	932.500
592	291.500	934.500
593	1028.500	941.500
594	459.500	942.500
595	1061.500	942.500
596	1328.500	942.500
597	972.500	944.500
598	1099.500	945.500
599	795.500	946.500
600	907.500	947.500
601	1264.500	947.500
602	496.500	951.500
603	1204.500	952.500
604	866.500	954.500
605	259.500	955.500
606	594.500	955.500
607	106.500	957.500
608	758.500	958.500
609	1371.500	958.500
610	409.500	959.500
611	197.500	960.500
612	664.500	960.500
613	527.500	962.500
614	728.500	963.500
615	832.500	963.500
616	695.500	965.500
617	935.500	967.500
618	71.500	969.500
619	372.500	972.500
620	298.500	975.500
621	335.500	975.500
622	223.500	981.500
623	1328.500	981.500
624	35.500	982.500
625	1008.500	983.500
626	464.500	986.500
627	1258.500	987.500
628	1058.500	991.500
629	794.500	992.500
630	144.500	993.500
631	261.500	994.500
